id,predicted_price
1889732804,396813.0
181432979,401894.7
-1326166056,285811.78
1529300160,458645.28
-949534522,722818.2
-1573834212,532159.3
-2122966406,421312.62
-259067281,684640.94
938170068,983488.7
507100005,377336.28
-1511867136,373153.62
-665046156,727695.06
1099750610,311954.16
1330300451,879799.44
-1537967266,536178.6
2114700190,293446.4
2050000020,970591.2
-462466506,279814.4
-1682966906,376575.6
1483300430,272139.4
309266128,337343.5
593765878,445482.75
-764477265,286782.7
-732933367,368809.75
-669834509,459574.4
-2040465676,516709.56
-991967166,414277.5
-418767226,401573.62
369000365,291670.53
-1242266911,646240.9
-733384352,647066.6
-1289524482,624583.5
-1388134292,305010.03
1695900060,659474.1
839565554,1429383.2
-665057056,625168.1
215465498,235466.34
1022069050,291752.88
1138010530,270113.0
-712534326,277411.38
-615734140,837381.1
2126049265,463477.16
957269758,769587.2
1265033384,217171.11
-501466746,352842.5
-77566101,1072447.8
1826049408,320435.6
-389867086,431787.38
-894564432,787760.06
-1084567236,289393.56
1851632874,200164.1
-1527365546,463610.22
1773100926,350098.3
1405034829,699563.9
1951100100,242708.84
1402200340,413410.0
-545734392,322290.38
66000070,218871.08
788132769,314696.94
-267266012,411008.88
1398533804,560761.6
3600072,724429.56
-511384342,442960.8
1922059046,312594.16
-1392767280,657660.9
593766253,218563.4
-961965299,318109.66
1432400525,275595.8
-1470908168,411014.38
-2136384502,862746.4
1907632774,1440725.9
-1065834312,266998.44
-770928072,574635.94
1444634004,380720.34
-1821966886,559213.4
421059018,438489.6
-62066176,760551.56
1264632844,290036.5
-497657146,330839.78
-603534327,961339.5
-1269667201,2450723.0
-1064983762,338635.4
817166138,286315.66
-482566442,496536.66
1707432734,531998.94
-2082767206,306863.3
-1387603982,333269.62
-1289534422,433057.53
375065518,365452.44
-298067171,316679.44
-2073967196,368734.84
1524079088,337587.12
1133000036,343091.78
1868901190,587214.9
-257766766,521338.1
2095500120,438369.6
1995200338,675716.0
230967758,876919.56
-1130124382,539435.0
946665418,828404.7
-504534006,1064901.9
-1071431527,397103.0
92385758,572840.1
-1115866506,815098.8
1238768074,459262.44
-1876234342,543325.3
2141330700,541047.06
-1070932602,404298.1
-1071898277,307744.0
-595234562,368274.47
-1702666846,382622.2
-1502967286,506046.16
173000025,354537.44
-1386784262,453145.44
-989867086,694878.2
-1713667241,633649.56
-1976933842,1387918.2
-1574733907,763712.5
1323089184,467665.4
-501466786,475337.34
-2069888266,269974.72
-716566586,312077.94
-489934502,332279.78
2095500040,419942.3
92347118,561895.44
1868934084,335407.8
-1671214512,584302.25
-1675234462,493734.66
1205000215,517883.7
3800008,335698.38
1855232884,297713.56
1223089066,834066.4
-821134302,859067.4
695865738,984506.9
1974300020,489852.66
-961234542,754058.8
786367208,808936.94
61495628,235900.16
629810350,832126.2
721034884,984946.4
968075638,379774.6
142065798,270906.8
-690134006,429191.88
954835164,417460.62
1446300020,646895.1
-804554442,446845.62
1245500950,602752.25
-932566656,724546.3
-1011734282,812950.0
-157946386,411852.1
11520640,759309.4
-617332597,264068.8
-467834432,400620.78
866265858,433783.78
1328320760,444298.16
-269667011,331952.9
-1573367171,957293.94
1123049027,289287.88
-752667236,272425.28
291310340,644845.8
61785828,408718.72
-996766506,312735.2
-257766711,499287.9
1329000090,1458098.0
689765421,1045090.8
-143167031,308375.66
-829534382,260450.75
734482814,278181.5
902565568,633355.4
-716567026,363511.47
-983734502,377751.4
-612967246,480513.2
1250200415,367883.06
629811600,564507.94
1839500115,488301.8
1176001293,1522007.4
-1281666887,392996.1
-736654222,1147006.9
-1019187266,544790.0
-958965350,398510.1
1161032814,519917.6
-1821716896,366441.12
1098634339,692421.94
230968313,413046.28
1245001659,588928.25
1523069215,352156.7
930000234,546236.8
-211665651,613540.1
-239266518,482927.8
-1513737216,626390.4
-665057086,626809.25
-733234532,753476.56
-1000234537,355362.4
-406867253,215515.19
2086534340,344091.5
-991016146,488315.3
48565578,326851.3
1340132754,642703.75
230967200,888076.7
1161032729,845589.9
985001275,197198.81
970565513,689648.8
1421069117,223371.5
-140667000,370916.97
795000620,175817.69
1238767743,503806.53
1250202145,1008176.8
1163400070,305274.0
1357632769,663615.94
1042700050,658496.8
309275728,449466.4
1651800030,1238616.9
-1375765931,829891.3
70233599,424868.16
-1748234492,1258725.9
-1213634532,408505.2
-737844412,583174.4
632465973,579769.5
952465483,806955.94
-1251934442,225610.67
27532814,542038.7
-895734522,322134.28
731075538,301292.72
-1090666841,1403579.8
-1883934552,347257.22
1565930130,870848.25
-1015966876,268228.06
194000575,562160.2
2115510160,286561.5
-1067434587,581093.06
-507967156,363679.97
-737823902,702587.25
1174732964,379620.34
101476138,572419.6
114100763,329917.25
1257202430,886998.4
-1589833957,324028.88
1900000195,220936.98
251500330,917891.44
-887974382,1002716.06
-257967231,417703.97
522059299,273790.88
1777333504,637011.7
-1768832234,477859.47
734482904,271508.16
270375648,507502.8
826000295,319395.22
827465518,320827.28
-335566951,825774.1
309065838,385360.28
-1062734562,772664.06
-27214182,1451225.5
1432400335,238345.36
-1889994272,523058.72
-1769908124,717077.56
-1041633548,440076.1
2141300420,777318.9
805434118,382768.2
-1243334500,324053.28
-1737234114,531203.0
87000213,302100.66
1121532964,366508.94
322059097,361650.78
-1360034587,386936.06
-1473934242,249119.64
-555467200,282979.16
-1845233692,963078.44
1959700550,1172685.4
1294333139,531426.44
1775920350,315979.84
-544359322,406354.53
1023133639,924289.9
1442700430,787208.06
756765438,599773.44
1841500050,454846.12
-1311833927,438451.12
45816388,470700.9
-1680234252,992165.06
-1578733117,1066054.1
758565628,602749.4
-418654126,378473.7
-2099267246,1052124.0
-534867096,441513.34
-898167176,521848.47
-544363611,407420.47
1238767718,626693.9
66365788,311562.0
1438000170,575490.4
-1871898132,418335.44
2112700845,351739.84
-954133222,503958.38
-17034457,697065.2
-1085924002,852730.0
-1768834467,337034.78
15735479,311195.84
-1703957116,328798.44
1238765643,590299.7
786366588,520986.7
1646502355,935980.06
1498301672,519643.94
-874334522,354314.03
-1306034547,418025.16
522069119,537669.7
905132829,696635.2
826069184,594367.44
-1023667141,668948.3
149832749,577401.25
92356458,736537.6
-1524361876,484180.78
1556200205,669865.7
269000970,1132851.6
674966288,397357.94
-1971908222,233419.02
1224059053,1734258.0
-539467231,444340.94
-1723066866,501865.34
-589967226,357185.94
824069173,544016.44
1735800050,273416.94
-1269908207,508637.1
1837633359,853359.7
1068000255,2003665.8
-1242266375,526549.1
-1270878239,257684.11
-1199534566,348381.72
1787600224,326086.03
-1371917924,312679.44
-1574733577,1278051.8
-887944552,1031389.44
1925059194,581672.44
301401370,398218.34
1931300955,523422.47
-1899257226,429080.16
-1703147226,545199.06
-706330527,324037.53
808300200,523897.4
1421069159,628526.6
-27154052,319618.88
-1507246996,358797.38
-1945667227,248634.03
739000035,249097.08
-1897865836,758199.4
-964232155,361461.84
806439145,465395.0
-971467286,669890.0
225039082,809257.2
-511834332,431810.84
-155487096,1483652.5
-1153634432,473045.0
822039004,697047.9
61508318,358830.56
1370803510,714953.9
-952866727,633661.06
1310430400,786083.5
104540820,300102.06
10532734,669074.0
993000090,870129.3
-545884552,425076.47
1412532754,890619.44
2011832784,442266.84
616765598,864420.7
142105498,391783.62
-1257767251,444831.5
438000025,686296.1
239000115,418505.44
339065638,518587.97
-1454413982,1254419.0
1266333044,597456.2
940165493,726630.56
-1976934452,1352661.1
245275538,334081.72
-512567106,309778.4
379000051,335364.0
-425067146,286247.94
27232754,339235.66
372045698,605903.06
-1736297186,379239.66
1124000010,418762.94
-425067158,421437.6
-736633872,344044.9
251300110,383787.62
-390867255,342914.16
-887944292,910092.8
92296598,456060.12
-701734352,262977.84
2025700730,393164.4
-1228556496,751457.2
-1013734552,920714.5
-1768898201,1114999.1
-1513696766,235582.7
-531667291,431860.66
1523049083,279499.7
923049468,246759.84
-991267075,664301.7
1502400140,320194.25
-1414867136,1055941.8
-211662761,962965.44
230967957,844828.1
-155567236,821194.06
1222069094,318386.16
777265613,423549.3
-1560866560,344687.94
-438062716,542421.3
-482566507,444335.44
-990987206,1224998.1
1314300018,369926.06
932465758,561251.1
-1065584512,363327.4
816585668,335618.03
-1016365256,373153.28
-893314492,312786.5
-543366661,367485.1
2070932769,412892.28
142865508,379038.28
-418426886,315227.38
-1240274542,275424.5
1036700220,746781.4
1122632904,486928.12
142085718,348826.88
-1745231352,967825.7
923059206,479374.4
-256267076,563060.5
-1697446396,720951.1
-1386704552,962815.75
230968968,370495.56
424069112,786421.7
1761132806,407946.12
1823069155,492665.06
822465628,2497000.8
-1738234211,1089737.4
13001215,401192.38
-664786956,672892.3
-1843233502,723520.94
-462916536,366796.03
369000690,422950.72
1776932834,513865.25
-1323734507,666367.06
1473120390,588379.75
933165866,613433.6
50033214,338234.53
-1989714502,368910.72
-510894272,416464.53
1357900060,343385.06
-298067001,351940.8
1442700250,888746.9
726932879,316126.94
70732834,359659.7
-418866976,670460.75
2124069103,348817.56
-1889534452,339987.38
-737843782,562503.44
1454600038,924412.4
-157967046,492483.72
1236766134,628973.3
-1873234267,517070.4
-27184292,538222.25
725665458,1356865.4
-1504557046,670037.56
-857524462,629640.1
1387301730,270519.56
1568100220,317310.06
-319567211,909891.5
339600110,334982.97
-701534092,295765.44
1842390130,591946.4
-994234567,373521.4
-2136067156,867959.56
1856832774,606007.1
704365923,675198.75
1250202660,975552.25
516065413,1250541.8
740332789,610882.44
308765848,343730.4
723049197,231017.5
2019200220,293722.75
-1368917888,568573.6
-61367106,1028565.44
678917268,470524.5
1163833324,357534.25
424069096,343445.3
-439834327,243922.67
-1552867211,377068.62
-544334462,341812.53
-550034506,373062.88
-163467106,883034.9
1370802650,664387.25
821049149,366020.97
809553164,445226.62
1171782844,300753.03
1703900155,401508.12
68368473,324350.4
-996247266,347160.22
1839900080,267697.28
1561600025,446975.6
1769833114,355353.6
621069102,415331.75
-736573972,353027.94
795265453,769909.44
-1375164572,704545.8
1117332804,260647.55
2025701360,336202.38
-1255332522,453239.66
-560734402,311002.72
-1672918244,675171.06
-1168918035,273105.28
148833409,465708.44
-1821547196,396692.3
-667224072,487506.12
-958965385,413303.2
-497966996,510936.2
1111533184,485062.12
-1883334502,382699.9
1518000230,303816.88
1250202990,1227809.9
2146832764,856017.75
2141500070,436341.25
817167308,297791.94
1156332821,1563985.8
326069132,482077.9
-1436534492,383542.84
-1211966386,605046.75
-1273907992,373884.94
-1697436646,712233.8
-322067081,329941.8
-1821547226,385064.56
1820432712,436846.3
92285638,789165.44
642150080,642364.9
-519667266,350980.53
1123233044,803767.0
-1870908177,902683.25
-690134116,311389.72
8265478,358675.25
-1873908171,650593.0
938168179,536768.5
-1067434572,590938.44
-1387593872,414230.88
-1008167036,646583.0
1121059105,623364.8
-1085904372,710657.0
-249867106,1456956.9
816595498,518242.38
-1451934332,346879.22
-1694956906,593653.1
-1377766931,456966.12
-2103366516,235127.52
-805934412,456780.1
1854732898,319496.06
-507534456,853886.44
-1387593662,412676.94
1972200556,541084.25
-1527363126,490719.06
-1023666121,520151.16
-1071907993,550226.0
-991833857,658870.6
-946565806,570532.9
1545803390,389052.6
-1998267246,487521.94
-668467251,411350.8
1596600060,367607.4
-678367046,1214863.8
-511374452,308712.28
1796360350,248494.64
-1524365533,673208.75
-1071898178,714584.44
-1821595256,544406.2
-719664537,323616.28
1411232874,426660.03
1774000030,537952.8
-2070267160,273021.94
1250200418,373001.0
1121533544,446190.7
-1254534247,239831.55
-518667286,1056517.0
267385538,875246.06
424069206,752052.94
-702466311,1108990.4
1238766703,347723.8
-1673216956,323297.03
-1255533592,284397.9
-1008167186,652610.1
1722069097,484350.72
-720197266,455978.8
1336300610,1052789.5
-1359034492,329380.62
1846133024,469070.2
-1527364940,800512.75
476000017,505290.94
-1736367196,396847.44
-794867281,280226.2
-220667146,471458.34
317565478,2942778.2
93032964,242912.39
-1819066446,361634.22
-737923692,512623.94
318500300,616983.8
610065458,207567.06
1026069106,434757.84
205000120,597578.1
-1678166696,1241952.4
921049141,922167.94
2023069059,746152.75
-1360034447,551330.6
81832714,602846.56
94233799,1955323.8
826069127,556035.44
-1984967046,352461.78
-236166071,467576.22
-1989714042,375035.2
-709667102,1357266.5
-1700766921,352553.22
1102000514,839472.06
1862400471,479294.4
-1661934152,271655.78
988125878,518465.8
142086078,339606.6
1823069088,416541.6
122165758,1441274.2
-874898241,390167.28
-65067156,216428.66
92345898,380872.12
-464336986,339829.8
805432955,281167.12
1737100830,525886.2
1630700276,333322.7
2031032909,428985.66
-868918012,2758390.5
-480067036,616677.9
-1186734542,1983448.6
1725059252,590351.44
309265978,444284.6
-157966596,451974.1
1115300270,941845.06
-390046916,483544.44
-1599367101,352881.53
952165543,611457.7
1552510160,334851.72
1823059241,907106.0
-2101646846,569516.8
1122069006,611521.25
-736594262,405639.4
1954420380,384747.4
-1290334062,359674.1
1760650670,310117.16
-1770834512,511955.12
-1527262647,452364.78
-1870908261,852456.0
1566100400,360535.38
960722764,556791.56
270565538,544387.5
-1240284472,442374.4
-1003166626,522649.84
-530317286,500842.12
1121533654,596681.8
-616731880,297331.9
-1003167176,214611.1
621566028,317936.47
53265428,448567.56
607165509,286086.66
-763067236,361856.4
252465479,465237.0
-1745232912,539150.06
2118632989,457742.06
901442964,898859.6
824069121,733899.2
-418654176,360130.25
269000030,822070.1
1560930070,996558.56
140033409,317553.75
952465433,746015.44
-1824767276,1239730.1
-1070934012,582436.8
1226059101,466759.12
154832767,395153.66
-1479366991,605744.75
-473767246,256880.06
-1650067186,299340.3
-531434587,426376.5
1099760230,278565.38
1954430180,418107.7
-736574112,427541.03
-1360834552,411117.88
1432400120,239380.25
1898200080,460297.25
-240447196,868602.94
-1726767156,618760.94
587550010,836226.4
-140664081,712585.06
2063932774,972676.1
-1017165656,570501.8
1914032869,349817.62
1848032724,532517.2
-1703187116,595061.7
1117432874,278607.1
1171382824,287273.5
-1417863100,894674.2
-1072908289,299966.44
-632334567,315516.12
-1596767086,308677.53
-530467066,443040.66
414100630,283877.62
-560194532,325306.72
1426049054,421764.06
546001060,690458.9
-1017165879,413250.75
-664846326,831689.06
-1968908216,917098.7
-1016354926,336805.38
-270267196,268040.38
-892063732,269570.53
-27034352,1189479.2
-235566711,241812.66
1408032754,505817.44
-887944032,960595.4
1760650610,324025.78
1113132739,485675.0
1370800560,1182351.9
-1414867056,575786.8
-664907146,432652.16
1776732724,514361.9
-1821964796,558161.6
-1526666646,458510.6
-771878277,863422.94
-1507717106,502952.0
888005848,378005.47
142095848,391684.25
236500050,422960.38
993000100,833041.7
1171733064,348239.22
-1386714292,752514.25
92357588,396413.6
914232714,478858.53
-736573602,344451.7
73375418,371095.66
-1981067131,578339.25
1819632734,630380.3
-990977266,1007853.8
-1910933632,404843.28
-428934362,464531.2
920925468,570714.6
1223089083,820211.8
-1573918237,328750.16
-1771928018,353246.53
1236766115,657839.06
-2135067176,452843.03
-1527366661,691654.44
-482566841,405399.62
-737903632,396968.2
319500080,611154.56
1061500360,452015.03
1787600209,317712.78
-701234562,442846.34
-671467036,575868.6
-75566776,1512107.1
518500460,2501784.8
-1794366999,299019.3
-1306034582,319252.38
635965463,325929.34
-258166371,500428.2
-622034442,449058.5
1782000130,495412.8
-1131367281,196547.11
254000075,401541.84
1424059022,1063442.5
-1526767206,747880.4
24233209,390338.47
1592000780,659678.5
1687910100,437149.28
905132819,651388.3
-543367120,266461.2
1313043354,1079438.5
2051200506,273415.66
-1513686986,414461.25
1023059190,319496.97
-1507657166,417770.9
63732804,334179.22
-1173898260,544394.75
1959700225,627311.0
-1089467066,295765.44
-615733655,570346.25
-1770834481,970688.44
1851632879,243190.55
1525069095,864997.94
1231000510,360883.53
-172267256,552744.2
-1868927982,307183.34
2013200390,301720.6
1854900330,518928.34
1923300135,616298.06
582000135,542190.2
587800130,272894.12
-749134457,395709.53
1821533070,401505.06
2097035339,606633.3
1066732724,312255.97
106000395,378658.2
-1390604202,261288.9
-1810267141,615427.06
-256667226,422896.66
817167258,367334.75
293610040,584390.8
-1387573832,703802.44
1313043454,1354380.5
-1353434567,414516.22
554365528,293916.94
1454100267,540755.1
1377800135,535864.75
-622234022,257768.9
1562100220,658613.0
-1371928053,511144.3
868002080,720407.44
-1451974132,412126.34
1023089096,391218.34
-1032666478,1426182.0
-26884482,680062.94
-1452634347,641359.8
70233334,475389.47
-194467226,1208980.8
-473567096,403333.0
1084836090,417675.28
-57066221,488643.25
-471334437,388493.47
356845488,972017.75
1428000970,334111.34
-1578733588,743750.06
-1495167116,484998.3
522059130,271764.12
20733867,358408.53
-645866909,393976.62
2125410210,393631.88
-1070067166,287524.28
-1791833931,314989.38
-668927971,1373810.5
140065678,409013.9
1770333744,767821.9
1665400165,243642.28
-2091467156,418126.03
-236166421,465341.75
781732729,415439.5
-736514482,673154.2
-771234112,283673.03
68368488,504425.75
-1107367196,612227.3
-217166778,378641.94
-1824867186,3380031.0
-843967090,451410.62
1843200350,358771.03
-685234466,420845.6
840065478,331636.78
1708533453,716840.3
-887943892,917416.25
1310820150,533943.6
-319567106,661948.5
-194967246,537015.3
-1387663892,389087.84
-1219334572,690789.56
126059225,456083.2
106000015,352662.2
163832764,693683.7
354355498,358547.0
92315738,591335.9
1244265798,615248.06
-1019087196,626872.6
-1362433402,323271.12
1796100010,811574.25
-463767086,418426.0
-1773928230,362211.34
-888134542,650975.94
-390006386,527270.25
1352933374,347425.84
-1355333796,713810.0
-1273908052,307983.56
-802534562,1893275.1
2051200436,708256.44
230966823,325514.62
-771898249,921410.2
604166796,517775.06
-1312833982,412301.28
881265778,1822817.5
-1527167156,739391.44
-665097186,434435.0
546167465,690384.5
58965468,414511.06
-616067186,528566.1
-1527367146,505716.16
1972201511,564398.1
1760033134,872812.94
-1965904542,420467.28
-2079517146,424451.84
-1527363472,493444.7
-709066836,854053.4
-1372898162,472652.7
677265470,429431.4
-1361434167,732007.0
1089000190,881428.7
-935466336,345940.0
857132864,468820.62
-1359634532,467736.34
-1871908229,444219.78
-573684532,321714.6
-1770908029,936368.44
1438000440,467096.22
-968898270,557742.9
763366008,310062.44
101475468,643978.06
2037972774,411991.16
1310980110,407251.5
-1161934472,250423.31
-668888256,959455.5
-1572918219,378464.7
984220290,358011.9
1052232864,426266.75
-140663641,542438.94
-1341967046,383752.84
933167855,703451.5
809544544,491437.0
-846227046,396839.88
-75567006,1040976.7
857132764,1075891.8
-1015966836,231543.78
1102001274,916880.06
1251200155,1590446.1
2025700740,320282.22
-474617246,326782.12
1245000438,488897.3
-736704392,381244.62
-462767226,346017.88
-1368917896,438900.44
1246700251,771658.2
2077032859,593494.6
-639633922,475341.88
-1071430462,603470.7
696165608,444697.06
-302266711,605418.5
-1355333806,1085139.1
1181832773,447562.97
1126059201,1604330.2
937065498,473552.8
402000115,415296.9
228465858,1392412.6
-1819066456,360485.88
1437500015,201657.44
-1446267201,506329.03
1529300135,334685.38
-1697447206,716754.2
-777133467,296260.6
-951063649,474000.56
1951600250,209472.14
952905998,271821.9
-508924552,1096679.9
-1032665941,932631.6
1861400068,491485.75
-999066806,432582.44
50033144,290832.53
-75566831,935211.9
-497267266,255419.97
-1090666436,916591.56
1930301555,619605.4
217365538,221971.22
96632739,570245.06
726932844,1280034.0
-1348966706,334855.88
686400210,534213.06
-929066834,352362.62
92327578,366283.56
-1277534267,348356.47
-534867196,376415.8
-715966886,417657.75
1773100755,554155.06
-1460634417,536158.7
2008433669,383373.16
1328320440,431419.78
-608067271,325945.2
1221039066,538120.1
-639630497,357820.44
-709066511,1190397.4
865265737,538285.9
629410130,702066.8
1994200375,619828.75
-1920734222,615871.5
-1327734442,262412.9
-1085923842,633153.6
958332877,259689.31
-899927096,307061.5
322069109,404801.56
-240457026,1252352.2
1710400005,554173.0
54365578,754259.5
-1844967006,734308.06
1807432870,926505.0
1934800087,463812.75
-961966521,340746.28
1098633213,330991.28
621069039,421051.53
-951063685,604602.6
-1340567276,1216398.6
-617934582,278224.75
-1375124082,484393.7
1266333244,561853.06
-1660467226,373686.75
-1767834282,716080.5
611065508,844804.0
1072100085,314389.16
1895733850,419588.84
-1017166451,278761.53
112900020,339835.0
1324059048,621518.7
-610034466,394708.84
-1390604222,259240.2
2086533424,547836.3
-511384402,365233.28
-736494452,880822.9
2005033100,260914.39
-920467046,511093.12
-951066108,314420.34
-1610034582,843832.06
-1390594272,427118.84
1112000125,360442.56
679265558,463390.97
809542914,337482.2
925059219,523815.47
100600320,228584.45
1789900080,275209.22
2123049142,286874.6
-1835067256,575720.4
-392666846,514091.22
-1339934527,342578.78
-766234587,807807.56
-544362049,327682.16
-1523365566,590629.6
-996366856,719130.7
551165413,838075.4
92327598,358835.72
817176658,272388.16
1336800010,1541051.6
-2039467236,619790.4
-639632247,396770.62
68368993,264119.94
594766008,1222468.0
-521934152,437213.9
1310000130,357675.1
-736713262,751629.2
1222029077,282870.4
-27043492,421828.03
-1777967036,472926.84
-2069667147,310062.75
61475738,236983.39
-1881057246,472488.2
817166128,329447.22
2112700920,326979.47
-533267045,656392.7
1036400100,648062.1
-709666931,690804.7
-27184532,994769.6
-1575867254,446314.94
952007055,438715.88
925049318,689611.3
-1386714332,980815.5
731055548,299225.56
-22484452,563828.4
1084833514,245956.56
-805934492,498698.78
-302266821,477831.66
-684554312,351835.44
943100683,333943.78
-560164122,586365.4
-1476367236,1429203.2
1226039124,345222.53
726049184,246338.95
795001930,282179.3
339350150,645238.94
1332700270,342497.44
-1041634422,779794.3
1846133034,502277.12
647100096,489876.94
-1845234169,641980.3
-1399166546,317647.03
-248367076,314498.3
219265478,334293.97
293700110,837671.9
-116466856,258900.23
63732868,277697.22
607165671,322342.62
-1868927983,309548.66
878265571,589874.8
475000190,442595.12
-1085754422,342479.47
-258167126,591539.5
-1733637256,454483.62
-171566956,489755.5
524069115,835056.44
-247766446,331687.1
61505638,341935.75
-389937156,453837.4
510000641,682770.9
73435428,320848.1
-1411766536,542546.56
1980200384,1188033.9
878265548,600438.44
1796370150,335360.8
648965493,540586.0
601266733,611843.25
-1756567236,1155436.4
-536067259,713511.94
-1822046496,546752.25
321030150,400998.03
-1723057196,377127.62
1423910670,406974.28
1118500030,897299.1
1939000010,586320.1
1776460190,507369.25
-1085534302,684706.9
-846267226,387078.53
-1071433567,638939.2
923059252,581181.7
1431700210,388071.34
45825888,466791.2
585665433,1928366.1
-667214342,496726.12
354425798,436223.5
358565473,270910.44
79225718,345589.16
1822535449,475272.06
1789800020,438706.7
226039186,288976.84
-2132934512,291434.2
967365488,537195.6
-27144112,770071.7
2135532712,481135.9
1604590230,831161.75
952915698,719243.9
-758134197,340021.75
-977467266,776637.9
624101110,810069.44
-640767257,407840.72
-733934442,761284.5
43833389,293120.84
-1083736996,558324.0
-390056646,506946.03
-696367208,309402.25
-498966896,404466.22
-617333312,371583.28
1450300050,514681.84
-1085884502,988081.2
612715538,444809.44
-1875367221,374175.66
1224049005,564373.4
-1460631352,453467.06
1922059135,357504.25
-737914342,732335.2
-155057116,1601494.6
-72667256,296682.72
1024069027,1115793.8
354666028,468171.0
745832764,683456.9
1036400200,412402.34
-690133677,336372.34
-969898271,390340.7
818365718,642170.75
1773100604,388410.5
1156133194,791531.4
946667488,246737.25
1238767463,357629.38
-932565538,488699.2
476000333,394520.7
69733434,360919.3
1264232724,428058.38
-1067334482,301509.47
104510440,308166.62
230966683,789647.25
-996267171,309893.34
323089172,398373.7
1069233181,416976.8
-2072067214,358326.84
-1948134572,878233.5
768066830,351129.84
-856466146,263881.5
-2088466866,437059.25
682266726,485879.75
585000095,552004.6
-881724542,592168.25
817066248,367120.1
-267266031,717680.3
54275458,834838.25
66865428,338190.03
-965447126,286485.53
809553424,342311.3
-488967291,229726.77
-1964967281,789100.7
1447600410,224099.52
51565660,370482.12
1789633124,400391.6
441000115,404424.97
-1697477266,624025.6
650000030,473124.88
-709757096,339914.75
1121533734,691948.7
1111532874,483444.84
-1378767231,480166.88
-964465321,598905.2
1774220070,552571.9
141796118,281366.97
-728434442,484904.88
1402630190,496255.94
527065638,403321.47
-1456634212,497344.22
-62566826,816155.94
1773100972,355852.78
823465573,322302.38
-931334567,546489.5
-1680234552,1198762.8
1402900380,364938.03
-1964024492,448949.3
-1090067286,594997.0
867133524,409418.6
1265033184,218820.56
1704900303,548234.06
-505034422,1202322.4
-1407267205,934822.2
36432894,312580.44
-532067166,306610.88
52000067,466618.47
1135332824,1057315.2
366065868,501087.22
267015718,247487.38
-930067140,387102.53
720365619,267862.0
-2141934572,780900.2
123039570,391943.22
7600065,612652.5
-1171928125,525482.6
374865853,956706.2
-732933860,408498.94
-1064524502,483957.34
951665758,699629.25
-1108366781,830809.9
-171146846,479013.84
-1789467266,727424.44
1541700240,433592.28
-1960634472,398391.56
-1190134442,468407.25
927265588,260142.19
1313300340,617322.8
-622284582,421196.9
217875498,254853.05
225466078,785175.44
-1984936796,367435.3
-2053267221,316568.0
-2007567266,367298.34
-1467867221,304737.3
1310700390,400697.97
1203132714,481493.47
723000114,1644839.9
2136033691,489044.66
-938559631,282762.53
-737824542,512053.75
87965531,315158.56
1917300260,416870.25
-898167016,559556.94
101485458,1011732.9
778765414,427835.53
339600290,285502.84
1592000250,608093.0
1471701780,416496.3
338165613,591020.7
734482804,289808.66
1198142784,1518788.5
-706330842,447695.3
1732800175,890374.9
1518000290,352439.6
14965425,709543.7
1084837864,427455.44
1254200835,568332.4
-1115866814,406000.1
-981367030,275445.78
976000879,605110.8
229965628,769732.5
2130701535,374995.84
1176001124,564685.06
-696128942,332129.9
-409160456,740342.6
-669367106,1037485.1
-27144442,1036393.4
-1241734477,300927.75
955000453,461322.97
-1772124282,298377.53
-254566956,405443.3
1644500050,710846.1
-560434492,412067.78
949833934,727122.0
1115100119,318197.66
952465418,743561.4
423059387,707775.7
-271466306,308457.12
-690133735,441409.78
-1318166500,313014.2
1074100020,284019.8
446000010,561943.1
-647333392,525132.44
-719661801,910837.8
101375448,845754.4
1822533134,795198.7
-370467166,522102.84
2028701075,558081.25
35633064,225672.42
1324079082,350931.0
678265892,549209.0
1238767013,622474.3
-1071427877,1012818.9
1020132981,937264.56
-352067181,464804.62
1561930020,616155.25
921035498,497462.34
1868933525,349069.12
920365628,692858.56
-425067150,239818.97
672865616,969000.44
-1772938257,885063.4
-1724734497,674878.1
-512207256,578495.9
-57066046,618438.9
-1403966686,387477.06
-1545367201,494979.28
1127842714,455105.6
-664986946,672567.7
-1835467226,350009.5
818433068,533008.0
-1056133707,793159.8
629410190,676141.44
61496508,305672.22
-629834542,658917.75
1842200040,377247.03
425200205,259042.73
887266878,272937.06
-684734227,511594.9
2086533339,327611.22
1757432879,446942.78
1236300268,273831.88
1777832969,1744682.4
-871917985,222542.23
-539866756,324050.8
-737784472,362415.53
-114667246,475886.16
-964232657,256665.05
-1457634042,616626.1
-1269908203,2026149.9
-428934372,406549.5
-737923572,509348.22
-1695767136,578562.7
1241532724,584839.6
2095600150,330870.4
320565634,488795.7
1681400010,1084424.2
1424069110,586220.0
832034324,339437.25
-649224522,360499.97
-1881666316,465343.06
-736534342,722176.7
952866718,422786.97
1890000169,509236.53
-1574967176,301050.6
834465513,426003.8
-701154502,324798.0
-793867016,273035.47
-389867076,458132.5
723000150,958232.0
101376388,752734.6
-1997567046,451234.6
-1402367240,300448.84
978232784,591341.5
850133164,355656.0
1266433964,658652.0
-857284552,879584.7
-1085833312,1157951.5
-8534247,346767.78
-1460631792,533440.25
961266968,634161.6
1546600020,499396.5
-1646967225,430552.12
-955066656,496838.4
-736633352,356022.5
943100262,308895.44
-1387504442,717998.6
-736967176,382239.25
-404367146,340501.03
-1137434277,337453.22
-1416234001,679398.5
438000015,760196.25
928000020,338432.97
-464267286,513987.78
-449866656,560109.56
